"","Species","ID","Estado2","Lat2","Long2","Altitude","UF","Lat","Long","Altitude (m)","HemipenisMedido","Especie_Welington","Hemipenis_Evertido","No_LACV","Average coverage across loci","Loci passing coverage threshold","FabDocCh4AP","Colecao","FabDocCh2","FabMestrado","Localidade","Brazilian State","Latitude","Longitude","gymno_clades","Especie_Fabricius","Cytb Haplotype"," Genbank accession number cytb/ KIF24"
"791",NA,"53066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre",NA,-13.09325,-47.02351,7,NA,NA,NA
"792",NA,"53083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre",NA,-13.09325,-47.02351,7,NA,NA,NA
"793",NA,"53078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre",NA,-13.09325,-47.02351,7,NA,NA,NA
"794",NA,"53082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre",NA,-13.09325,-47.02351,7,NA,NA,NA
"795",NA,"53074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre",NA,-13.09325,-47.02351,7,NA,NA,NA
"796",NA,"53084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre",NA,-13.09325,-47.02351,7,NA,NA,NA
"797",NA,"53075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre",NA,-13.09325,-47.02351,7,NA,NA,NA
"798",NA,"53077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre",NA,-13.09325,-47.02351,7,NA,NA,NA
"799",NA,"53076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre",NA,-13.09325,-47.02351,7,NA,NA,NA
"800",NA,"53080",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre",NA,-13.09325,-47.02351,7,NA,NA,NA
"801",NA,"53057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre",NA,-13.09325,-47.02351,7,NA,NA,NA
"802",NA,"53071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre",NA,-13.09325,-47.02351,7,NA,NA,NA
"803",NA,"53085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre",NA,-13.09325,-47.02351,7,NA,NA,NA
"804",NA,"53073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre",NA,-13.09325,-47.02351,7,NA,NA,NA
"805",NA,"53063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre",NA,-13.09325,-47.02351,7,NA,NA,NA
"806",NA,"53069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre",NA,-13.09325,-47.02351,7,NA,NA,NA
"807",NA,"53064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre",NA,-13.09325,-47.02351,7,NA,NA,NA
"808",NA,"53079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre",NA,-13.09325,-47.02351,7,NA,NA,NA
"809",NA,"53053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre",NA,-13.09325,-47.02351,7,NA,NA,NA
"810",NA,"53072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre",NA,-13.09325,-47.02351,7,NA,NA,NA
"811",NA,"53081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre",NA,-13.09325,-47.02351,7,NA,NA,NA
"812",NA,"53067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre",NA,-13.09325,-47.02351,7,NA,NA,NA
"813",NA,"53070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre",NA,-13.09325,-47.02351,7,NA,NA,NA
"814",NA,"53065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre",NA,-13.09325,-47.02351,7,NA,NA,NA
"815",NA,"69370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","MonteAlegre",NA,-13.09325,-47.02351,7,NA,NA,NA
"816",NA,"77824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Niquelandia",NA,-14.27,-48.27,NA,NA,NA,NA
"817",NA,"90093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Niquelandia",NA,-14.27,-48.27,NA,NA,NA,NA
"818",NA,"90095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Niquelandia",NA,-14.27,-48.27,NA,NA,NA,NA
"819",NA,"90094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Niquelandia",NA,-14.27,-48.27,NA,NA,NA,NA
"820",NA,"80154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","NovaRoma",NA,-13.75,-46.88333333,NA,NA,NA,NA
"821",NA,"11200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"822",NA,"25089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"823",NA,"11506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"824",NA,"11174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"825",NA,"11176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"826",NA,"11203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"827",NA,"11503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"828",NA,"11513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"829",NA,"11186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"830",NA,"11182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"831",NA,"11177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"832",NA,"11188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"833",NA,"11202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"834",NA,"11179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"835",NA,"11189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"836",NA,"11183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"837",NA,"11505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"838",NA,"11173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"839",NA,"24654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"840",NA,"11175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"841",NA,"11511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"842",NA,"11504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"843",NA,"11180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"844",NA,"11509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"845",NA,"11512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"846",NA,"11178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"847",NA,"25090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"848",NA,"11201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"849",NA,"11502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"850",NA,"11507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"851",NA,"11184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"852",NA,"11204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"853",NA,"11510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"854",NA,"11187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"855",NA,"11199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"856",NA,"12440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"857",NA,"12439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"858",NA,"12437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"859",NA,"11508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"860",NA,"11185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"861",NA,"87119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"862",NA,"87120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"863",NA,"87121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Palmas",NA,-10.18914,-48.10853,NA,NA,NA,NA
"864",NA,"37093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"865",NA,"33548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"866",NA,"33581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"867",NA,"33542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"868",NA,"33549",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"869",NA,"37116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"870",NA,"37123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"871",NA,"33540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"872",NA,"33570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"873",NA,"33553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"874",NA,"33544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"875",NA,"33561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"876",NA,"33537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"877",NA,"33539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"878",NA,"37126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"879",NA,"33541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"880",NA,"33545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"881",NA,"33550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"882",NA,"33558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"883",NA,"33536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"884",NA,"37115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"885",NA,"37111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"886",NA,"37132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"887",NA,"37098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"888",NA,"33551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"889",NA,"37118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"890",NA,"37089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"891",NA,"33563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"892",NA,"33568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"893",NA,"37103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"894",NA,"37096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"895",NA,"37114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"896",NA,"33559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"897",NA,"37109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"898",NA,"37121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"899",NA,"37094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"900",NA,"37091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"901",NA,"37104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"902",NA,"33547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"903",NA,"33564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"904",NA,"33572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"905",NA,"37095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"906",NA,"37130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"907",NA,"37120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"908",NA,"37124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"909",NA,"37131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"910",NA,"37100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"911",NA,"33576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"912",NA,"37087",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"913",NA,"37112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"914",NA,"37117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"915",NA,"37108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"916",NA,"33567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"917",NA,"37085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"918",NA,"37119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"919",NA,"33575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"920",NA,"37127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"921",NA,"37106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"922",NA,"37092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"923",NA,"33580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"924",NA,"37110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"925",NA,"37122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
"926",NA,"33557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana",NA,-12.75309,-47.75906,7,NA,NA,NA
