"","Tombo","Localidade","gymno_clades","Latitude","Longitude","cantr","asup","ainf","sup","inf","supra","dor","fqui","qui","tub","ocel","ocef","ftub","vem","men","lam","fven","fem","lama","clo","ane","nas","supn","front","ftim","ptim","odor","omem","anec"
"970",35206,"SaoDomingos",1,-13.44979,-46.4481,9,18,10,13,10,12,258,4,3,33,11,4,15,21,3,11,78,20,16,6,12,0,2,0,0,0,0,1,0
"971",43908,"SaoDomingos",1,-13.44979,-46.4481,8,17,10,12,9,13,228,7,4,28,9,4,14,19,3,13,71,21,15,5,12,0,2,1,2,0,0,1,0
"972",35230,"SaoDomingos",1,-13.44979,-46.4481,8,18,10,12,10,15,227,5,4,38,9,4,14,19,5,12,72,21,15,5,13,0,1,1,2,1,0,1,0
"973",43916,"SaoDomingos",1,-13.44979,-46.4481,7,16,10,12,10,16,250,5,4,36,11,4,14,20,6,13,75,20,16,5,14,1,1,0,2,0,0,0,0
"974",35204,"SaoDomingos",1,-13.44979,-46.4481,7,16,10,11,10,15,246,3,3,35,10,4,13,20,5,12,75,21,16,4,14,0,1,1,2,0,0,0,0
"975",43920,"SaoDomingos",1,-13.44979,-46.4481,8,17,10,12,10,15,253,4,2,35,10,3,14,19,6,13,73,20,16,5,11,0,1,1,2,0,0,0,0
"976",43921,"SaoDomingos",1,-13.44979,-46.4481,8,18,13,14,10,16,253,5,2,34,9,2,16,20,4,15,76,20,16,5,13,1,2,0,0,1,0,0,0
"977",35213,"SaoDomingos",1,-13.44979,-46.4481,7,16,10,11,10,16,266,6,4,42,11,3,14,21,5,14,77,20,15,7,11,0,1,0,2,0,0,1,0
"978",35220,"SaoDomingos",1,-13.44979,-46.4481,8,18,12,12,12,16,247,7,6,37,9,3,13,19,8,13,75,19,15,6,17,1,2,1,0,0,0,1,0
"979",35231,"SaoDomingos",1,-13.44979,-46.4481,7,15,11,14,11,16,245,4,2,35,9,3,14,22,3,12,80,19,15,5,13,0,2,0,2,0,0,0,0
"980",43925,"SaoDomingos",1,-13.44979,-46.4481,8,16,10,11,10,15,267,4,2,40,11,4,14,21,5,13,72,20,16,5,10,1,2,1,0,0,0,0,0
"981",37154,"SaoDomingos",1,-13.44979,-46.4481,8,16,10,12,10,15,245,6,4,33,8,2,14,19,3,12,73,19,15,7,12,0,2,0,0,0,0,1,0
"982",33552,"SaoDomingos",1,-13.44979,-46.4481,7,16,10,10,8,14,257,5,3,39,10,3,12,21,7,11,82,22,15,7,13,0,1,0,0,0,0,1,0
"983",43926,"SaoDomingos",1,-13.44979,-46.4481,8,16,10,11,10,14,278,7,3,44,11,3,13,19,7,14,81,20,16,6,13,0,1,1,0,0,0,1,0
"984",33546,"SaoDomingos",1,-13.44979,-46.4481,8,15,10,10,8,15,233,7,6,38,11,3,14,19,4,12,66,19,15,5,11,0,1,1,2,0,0,1,0
"985",35203,"SaoDomingos",1,-13.44979,-46.4481,7,18,10,11,8,12,225,4,3,40,9,4,13,19,8,13,76,20,14,6,13,0,2,1,2,0,0,1,0
"986",37142,"SaoDomingos",1,-13.44979,-46.4481,9,17,9,12,10,16,232,4,4,29,9,2,14,18,4,15,74,20,17,6,12,0,2,0,0,0,0,1,0
"987",43913,"SaoDomingos",1,-13.44979,-46.4481,7,16,10,12,10,16,235,5,4,45,9,4,14,21,6,12,70,18,16,7,13,1,2,1,0,0,0,0,0
"988",43928,"SaoDomingos",1,-13.44979,-46.4481,7,17,12,13,10,16,223,6,4,30,9,3,14,22,3,13,74,19,16,7,12,1,2,0,0,0,0,1,0
"989",35219,"SaoDomingos",1,-13.44979,-46.4481,8,16,11,13,10,14,240,4,4,29,10,3,14,22,6,13,76,20,16,6,11,0,1,1,0,0,0,1,0
"990",37162,"SaoDomingos",1,-13.44979,-46.4481,8,15,10,12,10,15,238,5,4,30,10,3,14,19,5,13,73,19,16,7,12,0,1,1,0,0,0,1,0
"991",33571,"SaoDomingos",1,-13.44979,-46.4481,7,17,11,10,10,15,232,3,2,32,9,2,14,18,6,12,68,21,16,5,14,0,1,1,2,0,0,1,0
"992",43912,"SaoDomingos",1,-13.44979,-46.4481,8,16,11,12,8,13,236,5,4,36,12,4,14,21,7,13,80,21,15,6,12,0,1,1,0,0,0,0,0
"993",35198,"SaoDomingos",1,-13.44979,-46.4481,8,17,11,14,11,16,251,6,4,29,10,3,15,19,3,14,75,20,16,5,12,0,2,0,0,0,0,0,0
"994",43917,"SaoDomingos",1,-13.44979,-46.4481,8,17,12,12,10,13,253,7,4,44,9,4,14,20,5,12,77,21,15,13,12,0,1,1,0,0,0,0,0
"995",35226,"SaoDomingos",1,-13.44979,-46.4481,8,16,11,10,8,13,223,7,4,34,11,4,15,21,5,12,76,21,16,5,8,0,1,1,0,0,0,0,0
"996",35201,"SaoDomingos",1,-13.44979,-46.4481,7,16,10,10,9,15,263,4,3,38,8,3,14,19,7,11,70,18,15,6,13,0,2,0,2,0,0,1,0
"997",35197,"SaoDomingos",1,-13.44979,-46.4481,7,15,10,12,9,14,268,6,4,38,10,4,14,18,7,12,67,20,15,6,14,1,1,1,2,1,0,0,0
"998",43915,"SaoDomingos",1,-13.44979,-46.4481,9,16,11,10,10,14,256,5,4,27,9,3,14,19,6,13,74,18,16,5,14,1,2,1,2,1,0,1,0
"999",43906,"SaoDomingos",1,-13.44979,-46.4481,8,14,11,12,10,15,237,7,6,41,9,2,14,17,4,13,87,21,15,5,13,0,1,0,0,0,0,1,0
"1000",37163,"SaoDomingos",1,-13.44979,-46.4481,9,15,13,10,10,15,261,5,4,29,10,2,14,19,3,13,71,20,15,4,13,0,2,1,0,0,0,0,0
"1001",43911,"SaoDomingos",1,-13.44979,-46.4481,7,15,10,11,10,14,239,3,2,34,9,3,14,20,6,13,69,20,16,5,14,1,1,1,0,0,0,0,0
"1002",35222,"SaoDomingos",1,-13.44979,-46.4481,8,18,12,12,10,14,265,6,3,38,11,4,14,22,6,13,70,20,16,8,12,1,1,1,2,0,0,0,0
"1003",35216,"SaoDomingos",1,-13.44979,-46.4481,8,16,10,14,12,15,236,3,3,39,11,4,15,21,6,13,87,21,16,7,14,0,1,1,2,0,0,0,0
"1004",43907,"SaoDomingos",1,-13.44979,-46.4481,7,18,12,13,10,15,243,3,3,39,12,4,14,20,5,13,78,20,16,5,14,0,1,0,2,1,0,0,0
"1005",43903,"SaoDomingos",1,-13.44979,-46.4481,7,16,10,12,10,14,226,6,4,34,10,3,14,19,6,13,69,19,16,5,13,0,1,0,2,1,0,0,0
"1006",35199,"SaoDomingos",1,-13.44979,-46.4481,7,18,9,12,9,15,232,4,3,36,8,4,14,18,6,12,65,18,15,5,16,0,1,1,2,1,0,1,0
"1007",35200,"SaoDomingos",1,-13.44979,-46.4481,7,17,11,12,10,14,232,3,4,35,10,4,14,21,6,13,80,21,16,7,12,0,1,0,2,1,0,0,0
"1008",35211,"SaoDomingos",1,-13.44979,-46.4481,8,17,10,12,10,15,233,3,2,37,9,5,14,19,8,12,73,18,15,5,10,0,1,0,2,0,0,0,0
"1009",40288,"SaoDomingos",1,-13.44979,-46.4481,8,13,11,12,10,15,242,3,2,34,9,4,14,18,5,13,70,20,15,6,16,1,1,0,2,1,0,0,0
"1010",35205,"SaoDomingos",1,-13.44979,-46.4481,8,15,11,12,12,15,253,4,4,29,8,3,14,20,3,13,85,20,16,7,13,0,2,0,0,0,0,1,0
"1011",43910,"SaoDomingos",1,-13.44979,-46.4481,7,15,9,12,10,15,226,3,2,33,8,3,14,21,6,13,73,20,15,6,16,0,1,0,2,0,0,0,0
"1012",43898,"SaoDomingos",1,-13.44979,-46.4481,7,18,9,13,10,15,238,6,6,31,10,3,14,19,3,13,81,18,15,6,15,0,2,0,0,1,0,1,0
"1013",43909,"SaoDomingos",1,-13.44979,-46.4481,9,15,11,12,10,15,256,4,3,43,8,2,14,21,7,13,81,22,14,6,16,0,1,0,0,0,0,0,0
"1014",35227,"SaoDomingos",1,-13.44979,-46.4481,8,16,11,12,9,16,245,3,2,37,11,4,14,18,8,12,73,21,16,6,14,0,1,1,2,0,0,1,0
"1015",43918,"SaoDomingos",1,-13.44979,-46.4481,7,13,10,11,8,15,223,6,3,37,12,4,15,19,6,11,74,20,14,4,12,0,1,1,2,0,0,1,0
"1016",43896,"SaoDomingos",1,-13.44979,-46.4481,8,16,12,12,10,15,230,3,2,32,10,2,14,20,6,12,74,21,15,6,13,0,1,1,0,0,0,1,0
"1017",89238,"SaoSalvadorTocantins",6,-12.73333333,-48.23333333,7,16,12,12,10,15,194,6,4,45,10,4,14,21,5,12,64,22,15,4,13,0,2,1,0,0,0,1,0
"1018",89236,"SaoSalvadorTocantins",6,-12.73333333,-48.23333333,7,13,12,12,10,15,203,6,4,46,8,2,14,20,8,11,65,22,15,5,11,0,1,1,0,0,0,1,0
"1019",89246,"SaoSalvadorTocantins",6,-12.73333333,-48.23333333,7,16,10,13,10,16,206,7,4,43,11,5,14,19,9,12,66,23,15,5,11,1,1,1,0,0,0,0,0
"1020",89240,"SaoSalvadorTocantins",6,-12.73333333,-48.23333333,6,15,11,11,10,15,185,6,4,33,9,4,14,19,7,12,64,21,16,6,12,1,1,1,0,0,0,0,0
"1021",89243,"SaoSalvadorTocantins",6,-12.73333333,-48.23333333,7,16,12,10,10,16,187,4,4,40,7,4,14,18,6,12,63,22,14,4,14,0,1,0,0,0,0,0,0
"1022",89244,"SaoSalvadorTocantins",6,-12.73333333,-48.23333333,7,16,11,12,10,16,186,7,5,43,11,4,14,18,8,12,67,21,16,4,13,0,1,1,0,0,0,1,0
"1023",89228,"SaoSalvadorTocantins",6,-12.73333333,-48.23333333,7,15,9,11,9,16,176,4,4,41,8,4,14,18,8,11,68,21,15,7,16,0,1,1,2,0,0,1,0
"1024",89239,"SaoSalvadorTocantins",6,-12.73333333,-48.23333333,8,16,12,11,9,17,168,4,3,35,8,5,15,18,11,12,67,20,15,6,16,0,1,1,2,0,0,1,0
"1025",89241,"SaoSalvadorTocantins",6,-12.73333333,-48.23333333,7,15,11,11,9,16,191,7,4,39,10,4,14,20,10,13,58,21,16,9,12,0,1,1,0,0,0,0,0
"1026",89247,"SaoSalvadorTocantins",6,-12.73333333,-48.23333333,7,16,15,10,9,16,179,7,4,40,11,3,14,19,10,12,68,21,16,6,15,0,1,0,2,0,0,0,0
"1027",89237,"SaoSalvadorTocantins",6,-12.73333333,-48.23333333,7,16,15,12,10,16,173,5,5,38,8,4,14,19,8,12,68,22,14,5,14,0,1,1,2,0,0,1,0
"1028",89248,"SaoSalvadorTocantins",6,-12.73333333,-48.23333333,7,15,11,10,10,15,181,7,4,37,9,4,14,19,9,11,59,21,14,5,12,1,1,1,0,0,0,0,0
"1029",89235,"SaoSalvadorTocantins",6,-12.73333333,-48.23333333,7,16,13,10,8,15,194,7,4,45,9,3,14,17,8,12,61,22,15,5,14,1,1,0,0,0,0,1,0
"1030",89234,"SaoSalvadorTocantins",6,-12.73333333,-48.23333333,7,16,12,12,10,16,195,7,4,41,7,4,14,21,8,11,59,21,15,7,17,1,1,0,0,0,0,1,0
"1031",89227,"SaoSalvadorTocantins",6,-12.73333333,-48.23333333,7,15,10,11,10,16,171,6,4,42,8,4,14,20,9,12,63,22,14,6,14,1,1,0,0,0,0,1,0
"1032",89232,"SaoSalvadorTocantins",6,-12.73333333,-48.23333333,7,15,10,12,10,15,175,6,4,39,9,5,14,21,6,12,69,23,16,6,14,0,2,1,0,0,0,1,0
"1033",89245,"SaoSalvadorTocantins",6,-12.73333333,-48.23333333,7,15,10,12,10,15,176,7,5,41,8,4,14,17,8,12,61,22,14,7,15,1,1,0,0,0,0,1,0
"1034",89226,"SaoSalvadorTocantins",6,-12.73333333,-48.23333333,7,15,12,10,10,16,159,7,4,39,11,4,14,19,6,11,65,21,16,6,14,0,1,0,0,0,0,0,0
"1035",89233,"SaoSalvadorTocantins",6,-12.73333333,-48.23333333,7,15,12,12,10,16,185,7,4,39,10,5,14,20,8,13,67,23,15,6,13,0,1,1,0,0,0,0,0
"1036",89229,"SaoSalvadorTocantins",6,-12.73333333,-48.23333333,7,15,10,11,10,15,178,4,2,40,10,4,14,20,11,12,64,21,13,6,17,1,1,0,0,0,0,1,0
"1037",89231,"SaoSalvadorTocantins",6,-12.73333333,-48.23333333,7,15,12,10,8,16,187,6,4,40,9,4,15,19,7,11,64,21,15,5,15,1,1,0,0,0,0,0,0
"1038",89224,"SaoSalvadorTocantins",6,-12.73333333,-48.23333333,8,13,12,10,8,16,176,7,4,42,9,4,14,20,9,13,63,21,15,7,17,0,1,1,0,0,0,1,0
"1039",89230,"SaoSalvadorTocantins",6,-12.73333333,-48.23333333,7,14,11,12,10,16,180,6,4,43,9,4,14,21,6,11,70,21,15,6,13,1,1,0,0,0,0,0,0
"1040",89225,"SaoSalvadorTocantins",6,-12.73333333,-48.23333333,7,16,11,12,11,15,182,6,4,40,9,2,13,20,5,11,59,22,15,4,16,1,1,0,0,0,0,0,0
"1041",89242,"SaoSalvadorTocantins",6,-12.73333333,-48.23333333,8,15,11,10,8,15,199,6,4,29,11,6,14,21,7,10,69,23,15,4,10,1,1,0,2,0,0,0,0
"1042",75037,"SerraNegra",NA,-14.01666667,-48.3525,7,15,10,12,10,13,171,6,3,31,9,3,14,19,3,13,64,20,16,5,14,1,1,1,2,0,0,0,0
"1043",21817,"TeresinadeGoias",NA,-13.693844,-47.239945,8,15,11,12,12,15,214,6,4,39,7,2,14,20,6,12,65,21,16,7,10,0,1,1,0,0,0,2,0
"1044",21816,"TeresinadeGoias",NA,-13.693844,-47.239945,8,15,10,11,10,13,231,7,4,38,10,2,14,22,8,12,71,22,14,5,11,1,2,0,0,0,0,1,0
"1045",NA,"Lajeado(UHELuis)",NA,-9.85,-48.31666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046",NA,"SaoDesiderio_geckoides",NA,-12.36,-44.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047",NA,"PresidenteKennedy_darwini",NA,-21.09,-41.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
