"","ID","UF","Altitude (m)","HemipenisMedido","Especie_Welington","Hemipenis_Evertido","No_LACV","Average coverage across loci","Loci passing coverage threshold","FabDocCh4AP","Colecao","FabDocCh2","FabMestrado","Localidade","Latitude","Longitude","gymno_clades","Especie_Fabricius","Cytb Haplotype"," Genbank accession number cytb/ KIF24"
"830","11182",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"831","11177",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"832","11188",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"833","11202",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"834","11179",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"835","11189",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"836","11183",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"837","11505",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"838","11173",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"839","24654",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"840","11175",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"841","11511",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"842","11504",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"843","11180",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"844","11509",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"845","11512",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"846","11178",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"847","25090",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"848","11201",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"849","11502",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"850","11507",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"851","11184",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"852","11204",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"853","11510",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"854","11187",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"855","11199",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"856","12440",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"857","12439",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"858","12437",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"859","11508",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"860","11185",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"861","87119",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"862","87120",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"863","87121",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Palmas","-10.18914","-48.10853",NA,"G. amarali",NA,NA
"864","37093",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"865","33548",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"866","33581",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"867","33542",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"868","33549",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"869","37116",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"870","37123",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"871","33540",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"872","33570",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"873","33553",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"874","33544",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"875","33561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"876","33537",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"877","33539",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"878","37126",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"879","33541",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"880","33545",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"881","33550",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"882","33558",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"883","33536",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"884","37115",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"885","37111",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"886","37132",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"887","37098",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"888","33551",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"889","37118",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"890","37089",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"891","33563",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"892","33568",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"893","37103",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"894","37096",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"895","37114",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"896","33559",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"897","37109",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"898","37121",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"899","37094",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"900","37091",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"901","37104",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"902","33547",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"903","33564",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"904","33572",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"905","37095",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"906","37130",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"907","37120",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"908","37124",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"909","37131",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"910","37100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"911","33576",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"912","37087",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"913","37112",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"914","37117",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"915","37108",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"916","33567",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"917","37085",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"918","37119",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"919","33575",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"920","37127",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"921","37106",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"922","37092",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"923","33580",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"924","37110",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"925","37122",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"926","33557",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"927","37105",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"928","37113",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"929","37107",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"930","33577",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"931","37138",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"932","37129",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"933","37097",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"934","37133",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"935","37137",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"936","37135",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"937","37099",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"938","37134",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"939","33582",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"940","37136",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"941","37101",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"942","33579",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"943","37102",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"944","33573",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Parana","-12.75309","-47.75906",7,"G. amarali",NA,NA
"945","50829",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","PedroAfonso","-8.58","-48.1",NA,"G. amarali",NA,NA
"946","50830",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","PedroAfonso","-8.58","-48.1",NA,"G. amarali",NA,NA
"947","52610",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Peixe","-12.03333333","-48.35",6,"G. amarali",NA,NA
"948","52608",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Peixe","-12.03333333","-48.35",6,"G. amarali",NA,NA
"949","52607",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Peixe","-12.03333333","-48.35",6,"G. amarali",NA,NA
"950","91509",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe","-12.03333333","-48.35",6,"G. amarali",NA,NA
"951","91511",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe","-12.03333333","-48.35",6,"G. amarali",NA,NA
"952","91510",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe","-12.03333333","-48.35",6,"G. amarali",NA,NA
"953","89577",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe","-12.03333333","-48.35",6,"G. amarali",NA,NA
"954","89579",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe","-12.03333333","-48.35",6,"G. amarali",NA,NA
"955","89578",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe","-12.03333333","-48.35",6,"G. amarali",NA,NA
"956","89581",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe","-12.03333333","-48.35",6,"G. amarali",NA,NA
"957","89580",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe","-12.03333333","-48.35",6,"G. amarali",NA,NA
"958","89576",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe","-12.03333333","-48.35",6,"G. amarali",NA,NA
"959","88728",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe","-12.03333333","-48.35",6,"G. amarali",NA,NA
"960","88730",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe","-12.03333333","-48.35",6,"G. amarali",NA,NA
"961","88729",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe","-12.03333333","-48.35",6,"G. amarali",NA,NA
"962","88731",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe","-12.03333333","-48.35",6,"G. amarali",NA,NA
"963","96288",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe","-12.03333333","-48.35",6,"G. amarali",NA,NA
"964","96286",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe","-12.03333333","-48.35",6,"G. amarali",NA,NA
"965","96292",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe","-12.03333333","-48.35",6,"G. amarali",NA,NA
"966","96284",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe","-12.03333333","-48.35",6,"G. amarali",NA,NA
"967","96290",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe","-12.03333333","-48.35",6,"G. amarali",NA,NA
"968","96289",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe","-12.03333333","-48.35",6,"G. amarali",NA,NA
"969","96291",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe","-12.03333333","-48.35",6,"G. amarali",NA,NA
"970","96285",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Peixe","-12.03333333","-48.35",6,"G. amarali",NA,NA
"971","893",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"972","87",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"973","11080",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"974","39806",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"975","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"976","34684",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"977","312",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"978","386",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"979","391",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"980","92",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"981","299",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"982","377",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"983","34682",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"984","293",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"985","91",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"986","94",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"987","88",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"988","385",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"989","86",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"990","34681",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"991","297",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"992","39924",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"993","9497",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"994","34683",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"995","39851",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"996","372",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"997","296",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"998","375",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"999","374",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1000","373",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1001","384",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
