"","ID","Colecao","Localidade","HemipenisMedido","Hemipenis_Evertido","No_LACV","FabDocCh4AP","FabDoc3CitB","FabDocCh2","FabMestrado","UF","Latitude","Longitude","Altitude","Especie_Fabricius","Especie_Welington","Clado"
"780","55886","CHUNB","NovaXavantina",NA,NA,NA,NA,"SIM",NA,NA,"MT",-14.69,-52.34,283,NA,NA,NA
"781","63204","CHUNB","NovaXavantina",NA,NA,NA,NA,"SIM",NA,NA,"MT",-14.69,-52.34,283,NA,NA,NA
"782","55880","CHUNB","NovaXavantina",NA,NA,NA,NA,"SIM",NA,NA,"MT",-14.69,-52.34,283,NA,NA,NA
"783","55887","CHUNB","NovaXavantina",NA,NA,NA,NA,"SIM",NA,NA,"MT",-14.69,-52.34,283,NA,NA,NA
"784","55888","CHUNB","NovaXavantina",NA,NA,NA,NA,"SIM",NA,NA,"MT",-14.69,-52.34,283,NA,NA,NA
"785","55890","CHUNB","NovaXavantina",NA,NA,NA,NA,"SIM",NA,NA,"MT",-14.69,-52.34,283,NA,NA,NA
"786","55889","CHUNB","NovaXavantina",NA,NA,NA,NA,"SIM",NA,NA,"MT",-14.69,-52.34,283,NA,NA,NA
"787","80154","MZUSP","NovaRoma",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.75,-46.88333333,NA,"G. amarali",NA,NA
"788","55883","CHUNB","NovaXavantina",NA,"SIM","SIM",NA,NA,"SIM","SIM","MT",-14.41,-52.2,624,"G. amarali Clade E","B",4
"789","55882","CHUNB","NovaXavantina",NA,NA,NA,NA,NA,NA,"SIM","MT",-14.41,-52.2,619,"G. amarali",NA,4
"790","55881","CHUNB","NovaXavantina",NA,NA,NA,NA,NA,"SIM","SIM","MT",-14.41,-52.2,624,"G. amarali Clade E",NA,4
"791","55884","CHUNB","NovaXavantina",NA,NA,NA,NA,NA,"SIM","SIM","MT",-14.41,-52.2,292,"G. amarali Clade B",NA,4
"792","63195","GRC","NovaXavantina",NA,NA,NA,NA,NA,"SIM",NA,"MT",-14.69,-52.34,292,"G. amarali Clade B",NA,NA
"793","55885","CHUNB","NovaXavantina",NA,NA,NA,NA,NA,"SIM","SIM","MT",-14.41,-52.2,292,"G. amarali Clade B",NA,4
"794","55886","CHUNB","NovaXavantina",NA,NA,NA,NA,NA,NA,"SIM","MT",-14.41,-52.2,283,"G. amarali",NA,4
"795","63204","GRC","NovaXavantina",NA,NA,NA,NA,NA,"SIM",NA,"MT",-14.69,-52.34,292,"G. amarali Clade B",NA,NA
"796","55880","CHUNB","NovaXavantina",NA,"SIM","SIM",NA,NA,"SIM","SIM","MT",-14.41,-52.2,292,"G. amarali Clade B","B",4
"797","55887","CHUNB","NovaXavantina",NA,"SIM","SIM",NA,NA,"SIM","SIM","MT",-14.41,-52.2,292,"G. amarali Clade B","B",4
"798","55888","CHUNB","NovaXavantina",NA,NA,"SIM",NA,NA,"SIM","SIM","MT",-14.41,-52.2,292,"G. amarali Clade B",NA,4
"799","55890","CHUNB","NovaXavantina",NA,NA,NA,NA,NA,"SIM","SIM","MT",-14.41,-52.2,292,"G. amarali Clade B",NA,4
"800","55889","CHUNB","NovaXavantina",NA,"SIM","SIM",NA,NA,"SIM","SIM","MT",-14.41,-52.2,292,"G. amarali Clade B","B",4
"801","63203","GRC","NovaXavantina",NA,NA,NA,NA,NA,"SIM",NA,"MT",-14.69,-52.34,292,"G. amarali Clade B",NA,NA
"802","21228","GRC","NovaXavantina",NA,NA,NA,"SIM","SIM",NA,NA,"MT",-14.69,-52.34,283,"G. amarali",NA,NA
"803","10440","GRC","Palmas",NA,NA,NA,NA,NA,"SIM",NA,"TO",-10.19,-48.11,657,"G. amarali Clade H",NA,NA
"804","10442","GRC","Palmas",NA,NA,NA,"SIM",NA,"SIM",NA,"TO",-10.19,-48.11,657,"G. amarali Clade H",NA,NA
"805","10771","GRC","Palmas",NA,NA,NA,NA,NA,"SIM",NA,"TO",-10.19,-48.11,657,"G. amarali Clade F",NA,NA
"806","14555","CHUNB","Palmas",NA,NA,NA,NA,NA,"SIM","SIM","TO",-10.18914,-48.10853,657,"G. amarali Clade F",NA,NA
"807","11514","CHUNB","Palmas","SIM","SIM","SIM",NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali","F",NA
"808","11515","CHUNB","Palmas",NA,"SIM","SIM",NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali","H",NA
"809","11181","CHUNB","Palmas",NA,NA,"SIM",NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"810","11200","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"811","25089","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"812","11506","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"813","11174","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"814","11176","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"815","11203","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"816","11503","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"817","11513","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"818","11186","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"819","11182","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"820","11177","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"821","11188","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"822","11202","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"823","11179","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"824","11189","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"825","11183","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"826","11505","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"827","11173","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"828","24654","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"829","11175","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"830","11511","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"831","11504","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"832","11180","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"833","11509","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"834","11512","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"835","11178","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"836","25090","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"837","11201","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"838","11502","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"839","11507","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"840","11184","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"841","11204","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"842","11510","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"843","11187","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"844","11199","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"845","12440","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"846","12439","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"847","12437","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"848","11508","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"849","11185","CHUNB","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"850","87119","MZUSP","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"851","87120","MZUSP","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"852","87121","MZUSP","Palmas",NA,NA,NA,NA,NA,NA,"SIM",NA,-10.18914,-48.10853,NA,"G. amarali",NA,NA
"853","10440","CHUNB","PalmasEast",NA,NA,NA,NA,"SIM",NA,NA,"TO",-10.42,-48.36,233,NA,NA,NA
"854","10442","CHUNB","PalmasEast",NA,NA,NA,NA,"SIM",NA,NA,"TO",-10.42,-48.36,233,NA,NA,NA
"855","10771","CHUNB","PalmasWest",NA,NA,NA,NA,"SIM",NA,NA,"TO",-10.24,-48.44,226,NA,NA,NA
"856","14555","CHUNB","PalmasWest",NA,NA,NA,NA,"SIM",NA,NA,"TO",-10.24,-48.44,226,NA,NA,NA
"857","10433","CHUNB","PalmasEast",NA,NA,NA,NA,"SIM",NA,NA,"TO",-10.42,-48.36,233,"G. amarali",NA,NA
"858","10488","CHUNB","PalmasWest",NA,NA,NA,NA,"SIM",NA,NA,"TO",-10.24,-48.44,226,"G. amarali",NA,NA
"859","10495","CHUNB","PalmasWest",NA,NA,NA,NA,"SIM",NA,NA,"TO",-10.24,-48.44,226,"G. amarali",NA,NA
"860","10527","CHUNB","PalmasWest",NA,NA,NA,NA,"SIM",NA,NA,"TO",-10.24,-48.44,226,"G. amarali",NA,NA
"861","10773","CHUNB","PalmasWest",NA,NA,NA,NA,"SIM",NA,NA,"TO",-10.24,-48.44,226,"G. amarali",NA,NA
"862","10775","CHUNB","PalmasWest",NA,NA,NA,"SIM","SIM",NA,NA,"TO",-10.24,-48.44,226,"G. amarali",NA,NA
"863","33569","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM","TO",-12.75309,-47.75906,284,"G. amarali",NA,7
"864","37125","CHUNB","Parana",NA,NA,NA,NA,NA,"SIM","SIM","TO",-12.75309,-47.75906,289,"G. amarali Clade G",NA,7
"865","15869","GRC","Parana",NA,NA,NA,NA,NA,"SIM",NA,"TO",-12.75,-47.76,289,"G. amarali Clade G",NA,NA
"866","37128","CHUNB","Parana",NA,NA,NA,NA,NA,"SIM","SIM","TO",-12.75309,-47.75906,289,"G. amarali Clade G",NA,7
"867","15781","GRC","Parana",NA,NA,NA,NA,NA,"SIM",NA,"TO",-12.75,-47.76,289,"G. amarali Clade G",NA,NA
"868","37090","CHUNB","Parana",NA,NA,NA,NA,NA,"SIM","SIM","TO",-12.75309,-47.75906,289,"G. amarali Clade G",NA,7
"869","37088","CHUNB","Parana","SIM","SIM","SIM",NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali","G",7
"870","37086","CHUNB","Parana",NA,NA,"SIM",NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"871","37093","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"872","33548","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"873","33581","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"874","33542","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"875","33549","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"876","37116","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"877","37123","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"878","33540","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"879","33570","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"880","33553","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"881","33544","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"882","33561","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"883","33537","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"884","33539","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"885","37126","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"886","33541","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"887","33545","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"888","33550","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"889","33558","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"890","33536","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"891","37115","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"892","37111","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"893","37132","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"894","37098","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"895","33551","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"896","37118","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"897","37089","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"898","33563","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"899","33568","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"900","37103","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"901","37096","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"902","37114","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"903","33559","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"904","37109","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"905","37121","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"906","37094","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"907","37091","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"908","37104","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"909","33547","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"910","33564","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"911","33572","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"912","37095","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"913","37130","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"914","37120","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"915","37124","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"916","37131","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"917","37100","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"918","33576","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"919","37087","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"920","37112","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"921","37117","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"922","37108","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"923","33567","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"924","37085","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"925","37119","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"926","33575","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"927","37127","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"928","37106","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"929","37092","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"930","33580","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"931","37110","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"932","37122","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"933","33557","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"934","37105","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"935","37113","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"936","37107","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"937","33577","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"938","37138","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"939","37129","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"940","37097","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"941","37133","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"942","37137","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"943","37135","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"944","37099","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"945","37134","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"946","33582","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"947","37136","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"948","37101","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"949","33579","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"950","37102","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"951","33573","CHUNB","Parana",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.75309,-47.75906,NA,"G. amarali",NA,7
"952","15767","CHUNB","Parana",NA,NA,NA,NA,"SIM",NA,NA,"TO",-12.75,-47.76,284,"G. amarali",NA,NA
"953","15743","CHUNB","Parana",NA,NA,NA,NA,"SIM",NA,NA,"TO",-12.75,-47.76,284,"G. amarali",NA,NA
"954","15782","CHUNB","Parana",NA,NA,NA,NA,"SIM",NA,NA,"TO",-12.75,-47.76,284,"G. amarali",NA,NA
"955","15780","CHUNB","Parana",NA,NA,NA,NA,"SIM",NA,NA,"TO",-12.75,-47.76,284,"G. amarali",NA,NA
"956","15799","CHUNB","Parana",NA,NA,NA,"SIM","SIM",NA,NA,"TO",-12.75,-47.76,284,"G. amarali",NA,NA
"957","15795","CHUNB","Parana",NA,NA,NA,NA,"SIM",NA,NA,"TO",-12.75,-47.76,284,"G. amarali",NA,NA
"958","15797","CHUNB","Parana",NA,NA,NA,NA,"SIM",NA,NA,"TO",-12.75,-47.76,284,"G. amarali",NA,NA
"959","33569","CHUNB","Parana",NA,NA,NA,NA,"SIM",NA,NA,"TO",-12.75,-47.76,284,NA,NA,NA
"960","37125","CHUNB","Parana",NA,NA,NA,NA,"SIM",NA,NA,"TO",-12.75,-47.76,284,NA,NA,NA
"961","15869","CHUNB","Parana",NA,NA,NA,NA,"SIM",NA,NA,"TO",-12.75,-47.76,284,NA,NA,NA
"962","37128","CHUNB","Parana",NA,NA,NA,NA,"SIM",NA,NA,"TO",-12.75,-47.76,284,NA,NA,NA
"963","15781","CHUNB","Parana",NA,NA,NA,NA,"SIM",NA,NA,"TO",-12.75,-47.76,284,NA,NA,NA
"964","37090","CHUNB","Parana",NA,NA,NA,NA,"SIM",NA,NA,"TO",-12.75,-47.76,284,NA,NA,NA
"965","50829","CHUNB","PedroAfonso",NA,NA,NA,NA,NA,NA,"SIM",NA,-8.58,-48.1,NA,"G. amarali",NA,NA
"966","50830","CHUNB","PedroAfonso",NA,NA,NA,NA,NA,NA,"SIM",NA,-8.58,-48.1,NA,"G. amarali",NA,NA
"967","3949","MRT","Peixe",NA,NA,NA,NA,NA,"SIM",NA,"TO",-12.03,-48.35,321,"G. amarali Clade H",NA,NA
"968","52612","CHUNB","Peixe",NA,NA,NA,NA,NA,NA,"SIM","TO",-12.03333333,-48.35,326,"G. amarali",NA,6
"969","52609","CHUNB","Peixe",NA,NA,NA,NA,NA,NA,"SIM","TO",-12.03333333,-48.35,326,"G. amarali",NA,6
"970","4459","MRT","Peixe",NA,NA,NA,NA,NA,"SIM",NA,"TO",-12.03,-48.35,321,"G. amarali Clade H",NA,NA
"971","52610","CHUNB","Peixe",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.03333333,-48.35,NA,"G. amarali",NA,6
"972","52608","CHUNB","Peixe",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.03333333,-48.35,NA,"G. amarali",NA,6
"973","52607","CHUNB","Peixe",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.03333333,-48.35,NA,"G. amarali",NA,6
"974","91509","MZUSP","Peixe",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.03333333,-48.35,NA,"G. amarali",NA,6
"975","91511","MZUSP","Peixe",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.03333333,-48.35,NA,"G. amarali",NA,6
"976","91510","MZUSP","Peixe",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.03333333,-48.35,NA,"G. amarali",NA,6
"977","89577","MZUSP","Peixe",NA,NA,NA,NA,NA,NA,"SIM",NA,-12.03333333,-48.35,NA,"G. amarali",NA,6
